Title,Link,Score,Image Link,Genres
,https://myanimelist.net/manga/115365/Kimi_to_Natsu_no_Naka,7.91,https://cdn.myanimelist.net/r/50x70/images/manga/3/224575.webp?s=1d18dad5f4790eab56172bd73875857f,"Boys Love, Drama"
,https://myanimelist.net/manga/119852/Haikyuu-bu,7.91,https://cdn.myanimelist.net/r/50x70/images/manga/2/230124.webp?s=745e37825ebec237e6d54d141555d3fd,"Comedy, Sports"
,https://myanimelist.net/manga/122575/Sayonara_Rose_Garden,7.91,https://cdn.myanimelist.net/r/50x70/images/manga/2/225361.webp?s=5c09ba4aa06dc5dac813d3b9c01e2c7f,"Drama, Girls Love"
,https://myanimelist.net/manga/113937/Hokuou_Kizoku_to_Moukinzuma_no_Yukiguni_Karigurashi,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/225853.webp?s=696bc6ebc281aa5c5c61e63ea70de12f,"Romance, Slice of Life"
,https://myanimelist.net/manga/121544/Ousama_Ranking,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/226135.webp?s=bde439f1da1299f7516b025b85852f9a,"Action, Adventure, Comedy, Fantasy"
,https://myanimelist.net/manga/122448/Kubo-san_wa_Mob_wo_Yurusanai,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/227284.webp?s=7a1d08131d16ef69fed4269ee25eeebf,"Comedy, Romance"
,https://myanimelist.net/manga/122615/Cool_Doji_Danshi,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/226258.webp?s=b3e6ab73fd6d5c2c558f6cc8fbd5bd55,
,https://myanimelist.net/manga/127114/One_Piece_Novel__A,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/232216.webp?s=bd67db662912543f5e512b2eca8d43ff,"Action, Adventure, Comedy, Fantasy"
,https://myanimelist.net/manga/75929/Arte,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/131495.webp?s=f097340d737ee635f8643dc5e8339b6c,
,https://myanimelist.net/manga/87813/Takane_to_Hana,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/152773.webp?s=42b3da122f24017d6e2e19b4c0674f68,"Comedy, Romance"
,https://myanimelist.net/manga/24302/Rockman_Gigamix,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/298150.webp?s=7bfe2795354f0ab6854e0fc08945ebaf,"Action, Adventure, Sci-Fi"
,https://myanimelist.net/manga/24450/Kiba_no_Tabishounin__The_Arms_Peddler,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/109235.webp?s=b78172bf9b4e49e2105b5e4e1dfe1e4a,"Action, Adventure, Drama, Horror, Supernatural"
,https://myanimelist.net/manga/34553/Seireitsukai_no_Blade_Dance,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/217828.webp?s=e697dc2c4b2222e876964d1bfe26be33,"Action, Comedy, Fantasy, Romance, Supernatural, Ecchi"
,https://myanimelist.net/manga/45757/Shokugeki_no_Souma,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/115803.webp?s=a700d47ccd16ab07225d1ac6744042e6,"Gourmet, Ecchi"
,https://myanimelist.net/manga/47957/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/84563.webp?s=90a7339769564ac7fcaca44b6f2fdb74,
,https://myanimelist.net/manga/53537/Danganronpa_Kirigiri,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/107919.webp?s=fcb1c8e5e1b1f222527275e1fd3899f2,"Action, Horror, Mystery"
,https://myanimelist.net/manga/411/Kitchen_no_Ohimesama,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/5/112513.webp?s=42243ae1e804de87aad94240e32f887f,"Award Winning, Drama, Gourmet, Romance"
,https://myanimelist.net/manga/563/VB_Rose,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/257265.webp?s=8655073290b8c8d7662347a2ee047a25,
,https://myanimelist.net/manga/877/Hana_yori_Dango,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/27280.webp?s=b956acbade4c890d389778adc7db5633,"Award Winning, Drama, Romance"
,https://myanimelist.net/manga/955/hack__AI_Buster,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/126051.webp?s=b7ceca2b023f2f246c0a870a5a84b070,"Adventure, Fantasy, Mystery, Sci-Fi"
,https://myanimelist.net/manga/1271/Special_A,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/269702.webp?s=a0505aae99ddc94741e94a8355a3f9bf,"Comedy, Romance"
,https://myanimelist.net/manga/1349/07-Ghost,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/21417.webp?s=68e0eba5acab559b7a8e710c01d1bffc,"Action, Fantasy"
,https://myanimelist.net/manga/4964/Eien_no_With,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/19931.webp?s=c1694dc98d71ce1199ad3fe24e170b10,
,https://myanimelist.net/manga/5380/Hyouge_Mono,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/199292.webp?s=589a7946ce61b2adc53bf7d0d6b5a17e,"Award Winning, Drama"
,https://myanimelist.net/manga/6888/Subaru,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/265860.webp?s=e6ca9f1c23f3d8a1af471cb8963f2b5f,
,https://myanimelist.net/manga/7728/Rozen_Maiden_2008,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/113855.webp?s=52aaedf76991175aed90f69d676efaf1,"Drama, Fantasy, Supernatural"
,https://myanimelist.net/manga/8848/Sun-Ken_Rock,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/166298.webp?s=feb4635a310f7798134002258323fc31,"Action, Comedy, Drama, Ecchi"
,https://myanimelist.net/manga/8876/Slayers,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/212734.webp?s=1218e3a77fa87ea2157e576f73007b1a,"Action, Adventure, Comedy, Fantasy"
,https://myanimelist.net/manga/11454/Doraemon_Plus,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/149315.webp?s=42ae5d36d3cbe68471d848bcb7908643,"Comedy, Sci-Fi"
,https://myanimelist.net/manga/12070/Moribito_Series,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/277607.webp?s=a908955b5d3512f4de764a0e12515dac,"Fantasy, Supernatural"
,https://myanimelist.net/manga/14127/Satougashi_no_Dangan_wa_Uchinukenai__A_Lollypop_or_A_Bullet,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/104897.webp?s=d001f5747500cac7735b79e32742118e,
,https://myanimelist.net/manga/108032/My_Home_Hero,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/200302.webp?s=2f5b598fe2dc21989c38558f7c81e232,"Drama, Suspense"
,https://myanimelist.net/manga/142765/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_-_Shitsui_no_Majutsushi-hen,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/2/266702.webp?s=56522155072daef333b97e64703f1100,
,https://myanimelist.net/manga/149101/Operation__True_Love,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/3/312576.webp?s=cb48ec1b485813120eaa3bc58f7b1178,
,https://myanimelist.net/manga/149578/The_Perks_of_Being_an_S-Class_Heroine,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/265305.webp?s=9f42b462c97fa769c2b7cbb8c41df769,
,https://myanimelist.net/manga/155115/Solo_Leveling_Side_Story,7.90,https://cdn.myanimelist.net/r/50x70/images/manga/1/275479.webp?s=9837d9f1a446005c5e554bb4f28eaa9a,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/147530/Gosu,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/261692.webp?s=1e594d0eed19907f11161433abaa38a0,"Action, Adventure"
,https://myanimelist.net/manga/156240/Lout_of_Counts_Family,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/278055.webp?s=0e2c8cbc9173508f3b3ecf0370a1ab8b,
,https://myanimelist.net/manga/160710/Naruto_Gaiden__Uzu_no_Naka_no_Tsumujikaze,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/285320.webp?s=32a274e29de8f3998509545d8b3e4e2f,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/162479/Kagurabachi,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/296327.webp?s=c53375c29324ba0d4807317a6da23f7c,"Action, Fantasy"
,https://myanimelist.net/manga/163232/Tower_Dungeon,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/296439.webp?s=e8ddcf5984305ebefa67f9abe80c9a9a,"Action, Fantasy"
,https://myanimelist.net/manga/77571/Higurashi_no_Naku_Koro_ni_Kai_-_Dai_1-wa__Meakashi-hen,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/135197.webp?s=b2ed7a776730b5b9480cd7503c0e30b0,"Drama, Horror, Mystery"
,https://myanimelist.net/manga/113992/Tenseisha_no_Watashi_ni_Idondekuru_Mubou_de_Yuubou_na_Shoujo_no_Hanashi,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/228256.webp?s=aa492dcbe7a7b36c0d88b59bb3ed11b8,"Drama, Romance, Supernatural"
,https://myanimelist.net/manga/118873/Asper_Kanojo,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/216787.webp?s=dbc683aa0dff31aab1dc7062e6ecbfda,
,https://myanimelist.net/manga/121945/Maou_no_Musume_wa_Yasashisugiru,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/225168.webp?s=17240f52370d84bd6434036e7e92ce7e,"Comedy, Fantasy"
,https://myanimelist.net/manga/128337/Tearmoon_Teikoku_Monogatari__Dantoudai_kara_Hajimaru_Hime_no_Tensei_Gyakuten_Story,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/246521.webp?s=cae123c73b08ca25ce1886234d26d791,"Comedy, Fantasy"
,https://myanimelist.net/manga/128380/Grass,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/253259.webp?s=8ef37f03430330beeb52f6f04dfb2937,
,https://myanimelist.net/manga/131703/Jinrui_wo_Metsubou_sasete_wa_Ikemasen,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/244404.webp?s=d353835d0d651eb202772e590a438ba1,"Sci-Fi, Slice of Life"
,https://myanimelist.net/manga/136791/Ryoushin_no_Shakkin_wo_Katagawari_shite_Morau_Jouken_wa_Nihonichi_Kawaii_Joshikousei_to_Issho_ni_Kurasu_Koto_deshita,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/244996.webp?s=159e4cd7689cf37ad2924802866c253c,"Comedy, Romance"
,https://myanimelist.net/manga/92149/Tomo-chan_wa_Onnanoko,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/169710.webp?s=5fe26ad40f571e4d94e5c4e236390e86,"Comedy, Romance"
,https://myanimelist.net/manga/18511/All_You_Need_Is_Kill,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/272090.webp?s=02ba2771b07a2af1796ccda20cd6cb5c,"Action, Sci-Fi"
,https://myanimelist.net/manga/28631/Saiyaku_wa_Boku_wo_Suki_Sugiru,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/163674.webp?s=158baf3d10dd90df5ac8eff06a978a88,"Action, Boys Love, Drama, Supernatural"
,https://myanimelist.net/manga/43605/Bleach__Spirits_Are_Forever_with_You,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/76783.webp?s=cd04c2d9f01af98de381207494341381,"Action, Supernatural"
,https://myanimelist.net/manga/50003/The_Stories_of_Those_Around_Me,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/90983.webp?s=21af605dc4b8753f36a8f1cc86623335,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/55/Aishiteruze_Baby%E2%98%85%E2%98%85,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/166559.webp?s=d3f464726b905fbb4cad7b466499d811,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/58/W-Juliet,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/256786.webp?s=2f3e1b5a10e49aba1a64235749c48bd3,"Comedy, Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/371/Ichigo_Mashimaro,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/4/156517.webp?s=9638b614a59910b314664400ffdd924c,"Comedy, Slice of Life"
,https://myanimelist.net/manga/448/Tenshi_Kinryouku,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/262086.webp?s=f5da0ba7f829bd4a17e647c616660015,"Fantasy, Romance"
,https://myanimelist.net/manga/462/Shin_Petshop_of_Horrors,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/117839.webp?s=dd8d5ca824919e114a1880daa2ffaa42,"Fantasy, Horror, Mystery, Supernatural"
,https://myanimelist.net/manga/892/Sono_Yubi_dake_ga_Shitteiru,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/251373.webp?s=bc49a5bfe27ecfcf8174b93dc197dc75,"Boys Love, Drama, Romance"
,https://myanimelist.net/manga/1158/Densha_Otoko__Net_Hatsu_Kakueki_Teisha_no_Love_Story,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/48231.webp?s=10af8274afce69110e848f31d580afc2,"Romance, Slice of Life"
,https://myanimelist.net/manga/1766/Marie_no_Kanaderu_Ongaku,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/171103.webp?s=bc66ad0868a6e583fd1f2a84f0ce4976,"Drama, Fantasy, Romance"
,https://myanimelist.net/manga/1978/Moe_Kare,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/265857.webp?s=780b54617407c4450fb845f7b59ccd71,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/2598/Clannad,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/6142.webp?s=cb899b47e4be2a111886913d801ab255,"Drama, Romance"
,https://myanimelist.net/manga/4470/Shitsuji-sama_no_Okiniiri,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/154553.webp?s=717a7157a36ca1f6c7d38634d90b8124,"Comedy, Romance"
,https://myanimelist.net/manga/5685/Hakkenden__Touhou_Hakken_Ibun,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/258614.webp?s=7107ce987fd90361dd77824a3f73c8e5,"Action, Drama, Fantasy, Mystery, Supernatural"
,https://myanimelist.net/manga/7024/Kouya_no_Tenshidomo,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/1/279886.webp?s=4ad42c830aeb3927b191133d6322580d,"Comedy, Romance"
,https://myanimelist.net/manga/8483/Kimi_no_Iru_Machi,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/115221.webp?s=25126cdb8cda4076a0621b2c781f415b,"Drama, Romance, Ecchi"
,https://myanimelist.net/manga/15205/Zetsuen_no_Tempest,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/3/76945.webp?s=6876cc8f312f9b4903c94107de990530,"Action, Drama, Mystery"
,https://myanimelist.net/manga/16659/Tobaku_Datenroku_Kaiji__Kazuya-hen,7.89,https://cdn.myanimelist.net/r/50x70/images/manga/2/24616.webp?s=720de87a9dffcd0aff609e087f6cf422,
,https://myanimelist.net/manga/12/Bleach,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/180031.webp?s=2ec1b2af549c10ebc8b5fbe592c558d6,"Action, Adventure, Award Winning, Fantasy"
,https://myanimelist.net/manga/773/Saishuu_Heiki_Kanojo,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/120281.webp?s=af811378a4cf3be9c9979cbb55eb2902,"Drama, Romance, Sci-Fi"
,https://myanimelist.net/manga/885/Hakushaku_Cain_Series,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/265861.webp?s=dea0e0721013e62d2a28e389d5a7c555,"Horror, Mystery"
,https://myanimelist.net/manga/1267/Kagen_no_Tsuki,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/276375.webp?s=457ed86df18070933c64841e7a9f3440,"Drama, Mystery, Supernatural"
,https://myanimelist.net/manga/1360/Vampire_Hunter_D,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/154077.webp?s=5f857fcddd7409eb46ab71346860295f,"Drama, Fantasy, Horror, Sci-Fi"
,https://myanimelist.net/manga/1895/Mademoiselle_Butterfly,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/268972.webp?s=1d2a17864628884fc7f7bc9e1ac7b04f,"Drama, Romance"
,https://myanimelist.net/manga/3576/Tobaku_Haouden_Zero,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/24288.webp?s=e03cf6be2b33acd5af3d64a20eb6f703,"Drama, Mystery"
,https://myanimelist.net/manga/5490/Seikai_no_Monshou,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/125263.webp?s=494ca26e4427fe9043bd9a89b4beffea,"Action, Romance, Sci-Fi"
,https://myanimelist.net/manga/11977/Bambino,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/5/74977.webp?s=07d59c68cf78961fcfe2f5ee611e4757,"Award Winning, Drama, Gourmet, Slice of Life"
,https://myanimelist.net/manga/60511/Sousei_no_Onmyouji,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/188935.webp?s=70d09259efec4934243cde19a084cd35,"Action, Fantasy"
,https://myanimelist.net/manga/62509/New_Game,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/117451.webp?s=763af17c752b33622352bc913a2ab186,
,https://myanimelist.net/manga/69903/Fairy_Tail_Zer%C3%B8,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/167384.webp?s=44073ff8bbe9af02bd86b5993418c153,
,https://myanimelist.net/manga/70557/Out,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/124693.webp?s=599708b8aa987989701ce5a60935d1a5,
,https://myanimelist.net/manga/80469/Donten_ni_Warau_Gaiden,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/190626.webp?s=bbd0464d62d83e83bfea4d677d3706b2,"Action, Supernatural"
,https://myanimelist.net/manga/170427/The_Knight_Only_Lives_Today,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/303264.webp?s=a457d01dae77cb47caca792a4919cad8,"Action, Fantasy"
,https://myanimelist.net/manga/142819/Class_de_2-banme_ni_Kawaii_Onnanoko_to_Tomodachi_ni_Natta,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/253859.webp?s=27faad8afcc3ba46eded1275e2e25643,"Comedy, Romance"
,https://myanimelist.net/manga/144393/Kagami_no_Kojou,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/256334.webp?s=86ae40493d466177e0d958a63fbb5990,"Drama, Fantasy, Mystery"
,https://myanimelist.net/manga/24821/Tomodachi_no_Hanashi,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/187387.webp?s=55917badd33a983c2305b25d9caff085,"Comedy, Romance"
,https://myanimelist.net/manga/123681/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/293055.webp?s=8929b082a318bb42f115e02d34ddab69,"Comedy, Romance"
,https://myanimelist.net/manga/127366/Restart_wa_Tadaima_no_Ato_de,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/232579.webp?s=d8ac8e2e9eddb1df5971159c2e3f82ae,"Boys Love, Slice of Life"
,https://myanimelist.net/manga/137146/Bokutachi_wa_Mada_Aoku,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/3/245625.webp?s=4d596fdad416b6fb57e8e08d9d491322,
,https://myanimelist.net/manga/92182/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/184333.webp?s=14721a427170e6d3c9f644aa106bdad5,"Comedy, Romance"
,https://myanimelist.net/manga/99386/Sword_Art_Online__Project_Alicization,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/201451.webp?s=11a046d09a30683502936efeda7e6c54,"Action, Fantasy"
,https://myanimelist.net/manga/106609/Ningen_Shikkaku,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/260361.webp?s=36d6aa7b7c7741468039ced94239583e,
,https://myanimelist.net/manga/107570/Sengoku_Komachi_Kuroutan__Noukou_Giga,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/1/204492.webp?s=9f91a086c54cd43b7d1d0f077c498f79,"Action, Fantasy"
,https://myanimelist.net/manga/108639/Tsuiraku_JK_to_Haijin_Kyoushi,7.88,https://cdn.myanimelist.net/r/50x70/images/manga/2/301288.webp?s=a4e79129d339a692c772ac5129e50fc1,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/101554/City,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/1/192291.webp?s=cbd35656d43de3cb80e65ef4c5a28807,"Comedy, Slice of Life"
,https://myanimelist.net/manga/1951/Uragiri_wa_Boku_no_Namae_wo_Shitteiru,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/3/195145.webp?s=ea94958d6faf0b34c2f5b2e26923a728,"Adventure, Boys Love, Fantasy, Romance, Supernatural"
,https://myanimelist.net/manga/4031/Shanaou_Yoshitsune,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/2/287283.webp?s=5acdcd80cfe79b5cf7e7ede9afbc032e,
,https://myanimelist.net/manga/5310/One_Thousand_and_One_Nights,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/3/6683.webp?s=92a46402aa763010379249329bea9054,"Boys Love, Drama, Fantasy"
,https://myanimelist.net/manga/7656/Saijou_no_Meii,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/4/75577.webp?s=92e127223b5b4123dc94dbc272eb2f4c,
,https://myanimelist.net/manga/8456/%C2%BD_Prince,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/4/79715.webp?s=a38fe5e8cb7f58107799ab21730265b0,"Action, Adventure, Comedy, Fantasy, Romance"
,https://myanimelist.net/manga/8878/Hetalia_Axis_Powers,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/2/255193.webp?s=80b41a9f33571bb5093571b2338d4ccc,
,https://myanimelist.net/manga/11089/Shinrei_Tantei_Yakumo__Akai_Hitomi_wa_Shitteiru,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/1/110955.webp?s=07c794867b150104e3b5aa5d7a157bb4,"Horror, Mystery, Supernatural"
,https://myanimelist.net/manga/12295/Baka_to_Test_to_Shoukanjuu,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/1/153247.webp?s=3e829698a03f4566f2e8de88a0a9c0bc,"Comedy, Romance"
,https://myanimelist.net/manga/13492/Ao_no_Exorcist,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/2/188810.webp?s=689acd2fcf2427a820bd76384967efea,"Action, Supernatural"
,https://myanimelist.net/manga/83257/The_Last__Naruto_the_Movie,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/1/144797.webp?s=8a6d8342234e7c98fc4ded6252ec00b6,"Action, Adventure, Fantasy, Romance"
,https://myanimelist.net/manga/111603/Bungou_Stray_Dogs_Gaiden__Ayatsuji_Yukito_vs_Kyougoku_Natsuhiko,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/2/224027.webp?s=e964b31201d89ae17d7e2b8b87007a43,"Action, Mystery, Supernatural"
,https://myanimelist.net/manga/114852/Kimi_wa_Tsukiyo_ni_Hikarikagayaku,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/3/260058.webp?s=4e58c094ca14e711101fad8a54a379e1,"Drama, Romance"
,https://myanimelist.net/manga/116557/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/3/233906.webp?s=a5b2e24c8758de065f1b29a8dec84202,"Fantasy, Romance"
,https://myanimelist.net/manga/116790/Mieruko-chan,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/3/217799.webp?s=9e993cdb50d2cb80240566958a10dfef,"Comedy, Horror, Supernatural"
,https://myanimelist.net/manga/122559/Devil_May_Cry_5__Visions_of_V,7.87,https://cdn.myanimelist.net/r/50x70/images/manga/1/223950.webp?s=a390646f1d90eb9a94e7a0073040b043,"Action, Supernatural"
